frame,wheel,cat,drops,level,tf,az
Trek Madone,ENVE SES 3.4,Road,1079200,20,50:53.0,49:04.0
Trek Madone,ENVE SES 6.7,Road,1079200,25,50:47.0,49:12.0
Trek Madone,ENVE SES 7.8,Road,1093400,39,50:34.5,49:08.0
Trek Madone,ENVE SES 8.9,Road,1093400,31,50:35.5,49:16.5
Trek Madone,FFWD RYOT55,Road,1001200,23,50:52.5,49:04.0
Trek Madone,Giant SLR 0,Road,1079300,22,50:56.0,49:04.5
Trek Madone,Lightweight Meilenstein,Road,887500,20,51:05.5,48:56.0
Trek Madone,Mavic Comete Pro Carbon SL UST,Road,1029500,23,50:53.5,49:22.5
Trek Madone,Mavic Cosmic CXR60c,Road,1029500,20,50:57.5,49:20.5
Trek Madone,Mavic Cosmic Ultimate UST,Road,1029500,20,51:00.0,49:18.0
Trek Madone,Novatec R4,Road,983400,24,51:15.5,49:17.0
Trek Madone,Roval Alpinist CLX,Road,1022800,32,51:06.0,48:56.0
Trek Madone,Roval CLX64,Road,1057900,20,50:49.0,49:12.0
Trek Madone,Roval Rapide CLX,Road,1082800,20,50:49.0,49:07.0
Trek Madone,Shimano C40,Road,972800,20,51:07.0,49:15.5
Trek Madone,Shimano C50,Road,976200,28,50:44.5,49:19.5
Trek Madone,Shimano C50,Road,976200,28,50:44.5,49:19.5
Trek Madone,Shimano C60,Road,979800,20,50:56.0,49:23.0
Trek Madone,Zipp 202,Road,1036700,20,51:14.0,49:06.5
Trek Madone,Zipp 353 NSW,Road,1143100,20,50:50.0,49:04.0
Trek Madone,Zipp 404,Road,1036700,20,50:46.0,49:08.0
Trek Madone,Zipp 454,Road,1171500,24,50:43.0,49:05.0
Trek Madone,Zipp 808,Road,1065100,20,50:37.0,49:14.0
Trek Madone,Zipp 808/Super9,Road,1963200,35,50:28.0,49:23.0
Trek Madone,Zipp 858,Road,1199900,37,50:33.0,49:11.0
Trek Madone,Zipp 858/Super9,Road,2396300,45,50:26.0,49:22.0
Trek Madone,Zwift 32mm Carbon,Road,887500,20,51:19.0,49:12.0
Trek Madone,Zwift 50mm Carbon,Road,1008200,20,51:06.5,49:13.0
Trek Madone,Zwift Buffalo Fahrrad,Road,890700,40,51:24.0,49:19.0
Trek Madone,Zwift Classic,Road,923100,20,51:25.0,49:20.0
Trek Madone,Zwift Safety,Road,1597500,44,51:19.5,49:11.5
Uranium Nuclear,Bontrager Aeolus5,Road,354900,20,51:00.0,49:24.0
Uranium Nuclear,CADEX 36,Road,441900,26,51:12.5,49:19.5
Uranium Nuclear,CADEX 42,Road,411700,19,51:03.0,49:22.0
Uranium Nuclear,Campagnolo Bora Ultra 35,Road,433000,33,51:19.5,49:21.5
Uranium Nuclear,Campagnolo Bora Ultra 50,Road,447200,27,50:53.0,49:21.5
Uranium Nuclear,DT Swiss ARC 1100 DICUT 62,Road,369100,19,50:45.0,49:20.5
Uranium Nuclear,DT Swiss ARC 1100 DICUT DISC,Road,1764300,42,50:19.5,49:39.0
Uranium Nuclear,ENVE SES 2.2,Road,376200,19,51:19.0,49:21.5
Uranium Nuclear,ENVE SES 3.4,Road,376200,19,50:53.0,49:20.0
Uranium Nuclear,ENVE SES 6.7,Road,376200,25,50:47.0,49:28.0
Uranium Nuclear,ENVE SES 7.8,Road,390400,39,50:34.5,49:24.0
Uranium Nuclear,ENVE SES 8.9,Road,390400,31,50:35.5,49:32.5
Uranium Nuclear,FFWD RYOT55,Road,298200,23,50:52.5,49:20.0
Uranium Nuclear,Giant SLR 0,Road,376300,22,50:56.0,49:20.5
Uranium Nuclear,Lightweight Meilenstein,Road,184500,19,51:05.5,49:12.0
Uranium Nuclear,Mavic Comete Pro Carbon SL UST,Road,326500,23,50:53.5,49:38.5
Uranium Nuclear,Mavic Cosmic CXR60c,Road,326500,19,50:57.5,49:36.5
Uranium Nuclear,Mavic Cosmic Ultimate UST,Road,326500,19,51:00.0,49:34.0
Uranium Nuclear,Novatec R4,Road,280400,24,51:15.5,49:33.0
Uranium Nuclear,Roval Alpinist CLX,Road,319800,32,51:06.0,49:12.0
Uranium Nuclear,Roval CLX64,Road,354900,19,50:49.0,49:28.0
Uranium Nuclear,Roval Rapide CLX,Road,379800,19,50:49.0,49:23.0
Uranium Nuclear,Shimano C40,Road,269800,19,51:07.0,49:31.5
Uranium Nuclear,Shimano C50,Road,273200,28,50:44.5,49:35.5
Uranium Nuclear,Shimano C50,Road,273200,28,50:44.5,49:35.5
Uranium Nuclear,Shimano C60,Road,276800,19,50:56.0,49:39.0
Uranium Nuclear,Zipp 202,Road,333700,19,51:14.0,49:22.5
Uranium Nuclear,Zipp 353 NSW,Road,440100,19,50:50.0,49:20.0
Uranium Nuclear,Zipp 404,Road,333700,19,50:46.0,49:24.0
Uranium Nuclear,Zipp 454,Road,468500,24,50:43.0,49:21.0
Uranium Nuclear,Zipp 808,Road,362100,19,50:37.0,49:30.0
Uranium Nuclear,Zipp 808/Super9,Road,1260200,35,50:28.0,49:39.0
Uranium Nuclear,Zipp 858,Road,496900,37,50:33.0,49:27.0
Uranium Nuclear,Zipp 858/Super9,Road,1693300,45,50:26.0,49:38.0
Uranium Nuclear,Zwift 32mm Carbon,Road,184500,19,51:19.0,49:28.0
Uranium Nuclear,Zwift 50mm Carbon,Road,305200,19,51:06.5,49:29.0
Uranium Nuclear,Zwift Buffalo Fahrrad,Road,187700,40,51:24.0,49:35.0
Uranium Nuclear,Zwift Classic,Road,220100,19,51:25.0,49:36.0
Uranium Nuclear,Zwift Safety,Road,894500,44,51:19.5,49:27.5
Van Rysel EDR CF,Bontrager Aeolus5,Road,497000,20,51:15.5,49:16.0
Van Rysel EDR CF,CADEX 36,Road,584000,26,51:28.0,49:11.5
Van Rysel EDR CF,CADEX 42,Road,553800,12,51:18.5,49:14.0
Van Rysel EDR CF,Campagnolo Bora Ultra 35,Road,575100,33,51:35.0,49:13.5
Van Rysel EDR CF,Campagnolo Bora Ultra 50,Road,589300,27,51:08.5,49:13.5
Van Rysel EDR CF,DT Swiss ARC 1100 DICUT 62,Road,511200,12,51:00.5,49:12.5
Van Rysel EDR CF,DT Swiss ARC 1100 DICUT DISC,Road,1906400,42,50:35.0,49:31.0
Van Rysel EDR CF,ENVE SES 2.2,Road,518300,17,51:34.5,49:13.5
Van Rysel EDR CF,ENVE SES 3.4,Road,518300,12,51:08.5,49:12.0
Van Rysel EDR CF,ENVE SES 6.7,Road,518300,25,51:02.5,49:20.0
Van Rysel EDR CF,ENVE SES 7.8,Road,532500,39,50:50.0,49:16.0
Van Rysel EDR CF,ENVE SES 8.9,Road,532500,31,50:51.0,49:24.5
Van Rysel EDR CF,FFWD RYOT55,Road,440300,23,51:08.0,49:12.0
Van Rysel EDR CF,Giant SLR 0,Road,518400,22,51:11.5,49:12.5
Van Rysel EDR CF,Lightweight Meilenstein,Road,326600,12,51:21.0,49:04.0
Van Rysel EDR CF,Mavic Comete Pro Carbon SL UST,Road,468600,23,51:09.0,49:30.5
Van Rysel EDR CF,Mavic Cosmic CXR60c,Road,468600,16,51:13.0,49:28.5
Van Rysel EDR CF,Mavic Cosmic Ultimate UST,Road,468600,12,51:15.5,49:26.0
Van Rysel EDR CF,Novatec R4,Road,422500,24,51:31.0,49:25.0
Van Rysel EDR CF,Roval Alpinist CLX,Road,461900,32,51:21.5,49:04.0
Van Rysel EDR CF,Roval CLX64,Road,497000,12,51:04.5,49:20.0
Van Rysel EDR CF,Roval Rapide CLX,Road,521900,14,51:04.5,49:15.0
Van Rysel EDR CF,Shimano C40,Road,411900,12,51:22.5,49:23.5
Van Rysel EDR CF,Shimano C50,Road,415300,28,51:00.0,49:27.5
Van Rysel EDR CF,Shimano C50,Road,415300,28,51:00.0,49:27.5
Van Rysel EDR CF,Shimano C60,Road,418900,18,51:11.5,49:31.0
Van Rysel EDR CF,Zipp 202,Road,475800,12,51:29.5,49:14.5
Van Rysel EDR CF,Zipp 353 NSW,Road,582200,19,51:05.5,49:12.0
Van Rysel EDR CF,Zipp 404,Road,475800,15,51:01.5,49:16.0
Van Rysel EDR CF,Zipp 454,Road,610600,24,50:58.5,49:13.0
Van Rysel EDR CF,Zipp 808,Road,504200,13,50:52.5,49:22.0
Van Rysel EDR CF,Zipp 808/Super9,Road,1402300,35,50:43.5,49:31.0
Van Rysel EDR CF,Zipp 858,Road,639000,37,50:48.5,49:19.0
Van Rysel EDR CF,Zipp 858/Super9,Road,1835400,45,50:41.5,49:30.0
Van Rysel EDR CF,Zwift 32mm Carbon,Road,326600,12,51:34.5,49:20.0
Van Rysel EDR CF,Zwift 50mm Carbon,Road,447300,12,51:22.0,49:21.0
Van Rysel EDR CF,Zwift Buffalo Fahrrad,Road,329800,40,51:39.5,49:27.0
Van Rysel EDR CF,Zwift Classic,Road,362200,12,51:40.5,49:28.0
Van Rysel EDR CF,Zwift Safety,Road,1036600,44,51:35.0,49:19.5
Ventum One,Bontrager Aeolus5,TT,653200,31,49:35.5,50:31.0
Ventum One,CADEX 36,TT,740200,31,49:48.0,50:26.5
Ventum One,CADEX 42,TT,710000,31,49:38.5,50:29.0
Ventum One,Campagnolo Bora Ultra 35,TT,731300,33,49:55.0,50:28.5
Ventum One,Campagnolo Bora Ultra 50,TT,745500,31,49:28.5,50:28.5
Ventum One,DT Swiss ARC 1100 DICUT 62,TT,667400,31,49:20.5,50:27.5
Ventum One,DT Swiss ARC 1100 DICUT DISC,TT,2062600,42,48:55.0,50:46.0
Ventum One,ENVE SES 2.2,TT,674500,31,49:54.5,50:28.5
Ventum One,ENVE SES 3.4,TT,674500,31,49:28.5,50:27.0
Ventum One,ENVE SES 6.7,TT,674500,31,49:22.5,50:35.0
Ventum One,ENVE SES 7.8,TT,688700,39,49:10.0,50:31.0
Ventum One,ENVE SES 8.9,TT,688700,31,49:11.0,50:39.5
Ventum One,FFWD RYOT55,TT,596500,31,49:28.0,50:27.0
Ventum One,Giant SLR 0,TT,674600,31,49:31.5,50:27.5
Ventum One,Lightweight Meilenstein,TT,482800,31,49:41.0,50:19.0
Ventum One,Mavic Comete Pro Carbon SL UST,TT,624800,31,49:29.0,50:45.5
Ventum One,Mavic Cosmic CXR60c,TT,624800,31,49:33.0,50:43.5
Ventum One,Mavic Cosmic Ultimate UST,TT,624800,31,49:35.5,50:41.0
Ventum One,Novatec R4,TT,578700,31,49:51.0,50:40.0
Ventum One,Roval Alpinist CLX,TT,618100,32,49:41.5,50:19.0
Ventum One,Roval CLX64,TT,653200,31,49:24.5,50:35.0
Ventum One,Roval Rapide CLX,TT,678100,31,49:24.5,50:30.0
Ventum One,Shimano C40,TT,568100,31,49:42.5,50:38.5
Ventum One,Shimano C50,TT,571500,31,49:20.0,50:42.5
Ventum One,Shimano C50,TT,571500,31,49:20.0,50:42.5
Ventum One,Shimano C60,TT,575100,31,49:31.5,50:46.0
Ventum One,Zipp 202,TT,632000,31,49:49.5,50:29.5
Ventum One,Zipp 353 NSW,TT,738400,31,49:25.5,50:27.0
Ventum One,Zipp 404,TT,632000,31,49:21.5,50:31.0
Ventum One,Zipp 454,TT,766800,31,49:18.5,50:28.0
Ventum One,Zipp 808,TT,660400,31,49:12.5,50:37.0
Ventum One,Zipp 808/Super9,TT,1558500,35,49:03.5,50:46.0
Ventum One,Zipp 858,TT,795200,37,49:08.5,50:34.0
Ventum One,Zipp 858/Super9,TT,1991600,45,49:01.5,50:45.0
Ventum One,Zwift 32mm Carbon,TT,482800,31,49:54.5,50:35.0
Ventum One,Zwift 50mm Carbon,TT,603500,31,49:42.0,50:36.0
Ventum One,Zwift Buffalo Fahrrad,TT,486000,40,49:59.5,50:42.0
Ventum One,Zwift Classic,TT,518400,31,50:00.5,50:43.0
Ventum One,Zwift Safety,TT,1192800,44,49:55.0,50:34.5
Zwift Aero,Bontrager Aeolus5,Road,489900,20,51:06.0,49:24.0
Zwift Aero,CADEX 36,Road,576900,26,51:18.5,49:19.5
Zwift Aero,CADEX 42,Road,546700,8,51:09.0,49:22.0
Zwift Aero,Campagnolo Bora Ultra 35,Road,568000,33,51:25.5,49:21.5
Zwift Aero,Campagnolo Bora Ultra 50,Road,582200,27,50:59.0,49:21.5
Zwift Aero,DT Swiss ARC 1100 DICUT 62,Road,504100,6,50:51.0,49:20.5
Zwift Aero,DT Swiss ARC 1100 DICUT DISC,Road,1899300,42,50:25.5,49:39.0
Zwift Aero,ENVE SES 2.2,Road,511200,17,51:25.0,49:21.5
Zwift Aero,ENVE SES 3.4,Road,511200,6,50:59.0,49:20.0
Zwift Aero,ENVE SES 6.7,Road,511200,25,50:53.0,49:28.0
Zwift Aero,ENVE SES 7.8,Road,525400,39,50:40.5,49:24.0
Zwift Aero,ENVE SES 8.9,Road,525400,31,50:41.5,49:32.5
Zwift Aero,FFWD RYOT55,Road,433200,23,50:58.5,49:20.0
Zwift Aero,Giant SLR 0,Road,511300,22,51:02.0,49:20.5
Zwift Aero,Lightweight Meilenstein,Road,319500,6,51:11.5,49:12.0
Zwift Aero,Mavic Comete Pro Carbon SL UST,Road,461500,23,50:59.5,49:38.5
Zwift Aero,Mavic Cosmic CXR60c,Road,461500,16,51:03.5,49:36.5
Zwift Aero,Mavic Cosmic Ultimate UST,Road,461500,9,51:06.0,49:34.0
Zwift Aero,Novatec R4,Road,415400,24,51:21.5,49:33.0
Zwift Aero,Roval Alpinist CLX,Road,454800,32,51:12.0,49:12.0
Zwift Aero,Roval CLX64,Road,489900,6,50:55.0,49:28.0
Zwift Aero,Roval Rapide CLX,Road,514800,14,50:55.0,49:23.0
Zwift Aero,Shimano C40,Road,404800,12,51:13.0,49:31.5
Zwift Aero,Shimano C50,Road,408200,28,50:50.5,49:35.5
Zwift Aero,Shimano C50,Road,408200,28,50:50.5,49:35.5
Zwift Aero,Shimano C60,Road,411800,18,51:02.0,49:39.0
Zwift Aero,Zipp 202,Road,468700,11,51:20.0,49:22.5
Zwift Aero,Zipp 353 NSW,Road,575100,19,50:56.0,49:20.0
Zwift Aero,Zipp 404,Road,468700,15,50:52.0,49:24.0
Zwift Aero,Zipp 454,Road,603500,24,50:49.0,49:21.0
Zwift Aero,Zipp 808,Road,497100,13,50:43.0,49:30.0
Zwift Aero,Zipp 808/Super9,Road,1395200,35,50:34.0,49:39.0
Zwift Aero,Zipp 858,Road,631900,37,50:39.0,49:27.0
Zwift Aero,Zipp 858/Super9,Road,1828300,45,50:32.0,49:38.0
Zwift Aero,Zwift 32mm Carbon,Road,319500,6,51:25.0,49:28.0
Zwift Aero,Zwift 50mm Carbon,Road,440200,7,51:12.5,49:29.0
Zwift Aero,Zwift Buffalo Fahrrad,Road,322700,40,51:30.0,49:35.0
Zwift Aero,Zwift Classic,Road,355100,6,51:31.0,49:36.0
Zwift Aero,Zwift Safety,Road,1029500,44,51:25.5,49:27.5
Zwift Buffalo Fahrrad,Bontrager Aeolus5,Road,179900,40,51:27.0,51:01.5
Zwift Buffalo Fahrrad,CADEX 36,Road,266900,40,51:39.5,50:57.0
Zwift Buffalo Fahrrad,CADEX 42,Road,236700,40,51:30.0,50:59.5
Zwift Buffalo Fahrrad,Campagnolo Bora Ultra 35,Road,258000,40,51:46.5,50:59.0
Zwift Buffalo Fahrrad,Campagnolo Bora Ultra 50,Road,272200,40,51:20.0,50:59.0
Zwift Buffalo Fahrrad,DT Swiss ARC 1100 DICUT 62,Road,194100,40,51:12.0,50:58.0
Zwift Buffalo Fahrrad,DT Swiss ARC 1100 DICUT DISC,Road,1589300,42,50:46.5,51:16.5
Zwift Buffalo Fahrrad,ENVE SES 2.2,Road,201200,40,51:46.0,50:59.0
Zwift Buffalo Fahrrad,ENVE SES 3.4,Road,201200,40,51:20.0,50:57.5
Zwift Buffalo Fahrrad,ENVE SES 6.7,Road,201200,40,51:14.0,51:05.5
Zwift Buffalo Fahrrad,ENVE SES 7.8,Road,215400,40,51:01.5,51:01.5
Zwift Buffalo Fahrrad,ENVE SES 8.9,Road,215400,40,51:02.5,51:10.0
Zwift Buffalo Fahrrad,FFWD RYOT55,Road,123200,40,51:19.5,50:57.5
Zwift Buffalo Fahrrad,Giant SLR 0,Road,201300,40,51:23.0,50:58.0
Zwift Buffalo Fahrrad,Lightweight Meilenstein,Road,9500,40,51:32.5,50:49.5
Zwift Buffalo Fahrrad,Mavic Comete Pro Carbon SL UST,Road,151500,40,51:20.5,51:16.0
Zwift Buffalo Fahrrad,Mavic Cosmic CXR60c,Road,151500,40,51:24.5,51:14.0
Zwift Buffalo Fahrrad,Mavic Cosmic Ultimate UST,Road,151500,40,51:27.0,51:11.5
Zwift Buffalo Fahrrad,Novatec R4,Road,105400,40,51:42.5,51:10.5
Zwift Buffalo Fahrrad,Roval Alpinist CLX,Road,144800,40,51:33.0,50:49.5
Zwift Buffalo Fahrrad,Roval CLX64,Road,179900,40,51:16.0,51:05.5
Zwift Buffalo Fahrrad,Roval Rapide CLX,Road,204800,40,51:16.0,51:00.5
Zwift Buffalo Fahrrad,Shimano C40,Road,94800,40,51:34.0,51:09.0
Zwift Buffalo Fahrrad,Shimano C50,Road,98200,40,51:11.5,51:13.0
Zwift Buffalo Fahrrad,Shimano C50,Road,98200,40,51:11.5,51:13.0
Zwift Buffalo Fahrrad,Shimano C60,Road,101800,40,51:23.0,51:16.5
Zwift Buffalo Fahrrad,Zipp 202,Road,158700,40,51:41.0,51:00.0
Zwift Buffalo Fahrrad,Zipp 353 NSW,Road,265100,40,51:17.0,50:57.5
Zwift Buffalo Fahrrad,Zipp 404,Road,158700,40,51:13.0,51:01.5
Zwift Buffalo Fahrrad,Zipp 454,Road,293500,40,51:10.0,50:58.5
Zwift Buffalo Fahrrad,Zipp 808,Road,187100,40,51:04.0,51:07.5
Zwift Buffalo Fahrrad,Zipp 808/Super9,Road,1085200,40,50:55.0,51:16.5
Zwift Buffalo Fahrrad,Zipp 858,Road,321900,40,51:00.0,51:04.5
Zwift Buffalo Fahrrad,Zipp 858/Super9,Road,1518300,45,50:53.0,51:15.5
Zwift Buffalo Fahrrad,Zwift 32mm Carbon,Road,9500,40,51:46.0,51:05.5
Zwift Buffalo Fahrrad,Zwift 50mm Carbon,Road,130200,40,51:33.5,51:06.5
Zwift Buffalo Fahrrad,Zwift Buffalo Fahrrad,Road,12700,40,51:51.0,51:12.5
Zwift Buffalo Fahrrad,Zwift Classic,Road,45100,40,51:52.0,51:13.5
Zwift Buffalo Fahrrad,Zwift Safety,Road,719500,44,51:46.5,51:05.0
Zwift Carbon,Bontrager Aeolus5,Road,170400,20,51:17.0,49:43.0
Zwift Carbon,CADEX 36,Road,257400,26,51:29.5,49:38.5
Zwift Carbon,CADEX 42,Road,227200,8,51:20.0,49:41.0
Zwift Carbon,Campagnolo Bora Ultra 35,Road,248500,33,51:36.5,49:40.5
Zwift Carbon,Campagnolo Bora Ultra 50,Road,262700,27,51:10.0,49:40.5
Zwift Carbon,DT Swiss ARC 1100 DICUT 62,Road,184600,6,51:02.0,49:39.5
Zwift Carbon,DT Swiss ARC 1100 DICUT DISC,Road,1579800,42,50:36.5,49:58.0
Zwift Carbon,ENVE SES 2.2,Road,191700,17,51:36.0,49:40.5
Zwift Carbon,ENVE SES 3.4,Road,191700,4,51:10.0,49:39.0
Zwift Carbon,ENVE SES 6.7,Road,191700,25,51:04.0,49:47.0
Zwift Carbon,ENVE SES 7.8,Road,205900,39,50:51.5,49:43.0
Zwift Carbon,ENVE SES 8.9,Road,205900,31,50:52.5,49:51.5
Zwift Carbon,FFWD RYOT55,Road,113700,23,51:09.5,49:39.0
Zwift Carbon,Giant SLR 0,Road,191800,22,51:13.0,49:39.5
Zwift Carbon,Lightweight Meilenstein,Road,0,0,51:22.5,49:31.0
Zwift Carbon,Mavic Comete Pro Carbon SL UST,Road,142000,23,51:10.5,49:57.5
Zwift Carbon,Mavic Cosmic CXR60c,Road,142000,16,51:14.5,49:55.5
Zwift Carbon,Mavic Cosmic Ultimate UST,Road,142000,9,51:17.0,49:53.0
Zwift Carbon,Novatec R4,Road,95900,24,51:32.5,49:52.0
Zwift Carbon,Roval Alpinist CLX,Road,135300,32,51:23.0,49:31.0
Zwift Carbon,Roval CLX64,Road,170400,5,51:06.0,49:47.0
Zwift Carbon,Roval Rapide CLX,Road,195300,14,51:06.0,49:42.0
Zwift Carbon,Shimano C40,Road,85300,12,51:24.0,49:50.5
Zwift Carbon,Shimano C50,Road,88700,28,51:01.5,49:54.5
Zwift Carbon,Shimano C50,Road,88700,28,51:01.5,49:54.5
Zwift Carbon,Shimano C60,Road,92300,18,51:13.0,49:58.0
Zwift Carbon,Zipp 202,Road,149200,11,51:31.0,49:41.5
Zwift Carbon,Zipp 353 NSW,Road,255600,19,51:07.0,49:39.0
Zwift Carbon,Zipp 404,Road,149200,15,51:03.0,49:43.0
Zwift Carbon,Zipp 454,Road,284000,24,51:00.0,49:40.0
Zwift Carbon,Zipp 808,Road,177600,13,50:54.0,49:49.0
Zwift Carbon,Zipp 808/Super9,Road,1075700,35,50:45.0,49:58.0
Zwift Carbon,Zipp 858,Road,312400,37,50:50.0,49:46.0
Zwift Carbon,Zipp 858/Super9,Road,1508800,45,50:43.0,49:57.0
Zwift Carbon,Zwift 32mm Carbon,Road,0,0,51:36.0,49:47.0
Zwift Carbon,Zwift 50mm Carbon,Road,120700,7,51:23.5,49:48.0
Zwift Carbon,Zwift Buffalo Fahrrad,Road,3200,40,51:41.0,49:54.0
Zwift Carbon,Zwift Classic,Road,35600,2,51:42.0,49:55.0
Zwift Carbon,Zwift Safety,Road,710000,44,51:36.5,49:46.5
Zwift Safety,Bontrager Aeolus5,Road,3720400,44,51:18.0,50:02.5
Zwift Safety,CADEX 36,Road,3807400,44,51:30.5,49:58.0
Zwift Safety,CADEX 42,Road,3777200,44,51:21.0,50:00.5
Zwift Safety,Campagnolo Bora Ultra 35,Road,3798500,44,51:37.5,50:00.0
Zwift Safety,Campagnolo Bora Ultra 50,Road,3812700,44,51:11.0,50:00.0
Zwift Safety,DT Swiss ARC 1100 DICUT 62,Road,3734600,44,51:03.0,49:59.0
Zwift Safety,DT Swiss ARC 1100 DICUT DISC,Road,5129800,44,50:37.5,50:17.5
Zwift Safety,ENVE SES 2.2,Road,3741700,44,51:37.0,50:00.0
Zwift Safety,ENVE SES 3.4,Road,3741700,44,51:11.0,49:58.5
Zwift Safety,ENVE SES 6.7,Road,3741700,44,51:05.0,50:06.5
Zwift Safety,ENVE SES 7.8,Road,3755900,44,50:52.5,50:02.5
Zwift Safety,ENVE SES 8.9,Road,3755900,44,50:53.5,50:11.0
Zwift Safety,FFWD RYOT55,Road,3663700,44,51:10.5,49:58.5
Zwift Safety,Giant SLR 0,Road,3741800,44,51:14.0,49:59.0
Zwift Safety,Lightweight Meilenstein,Road,3550000,44,51:23.5,49:50.5
Zwift Safety,Mavic Comete Pro Carbon SL UST,Road,3692000,44,51:11.5,50:17.0
Zwift Safety,Mavic Cosmic CXR60c,Road,3692000,44,51:15.5,50:15.0
Zwift Safety,Mavic Cosmic Ultimate UST,Road,3692000,44,51:18.0,50:12.5
Zwift Safety,Novatec R4,Road,3645900,44,51:33.5,50:11.5
Zwift Safety,Roval Alpinist CLX,Road,3685300,44,51:24.0,49:50.5
Zwift Safety,Roval CLX64,Road,3720400,44,51:07.0,50:06.5
Zwift Safety,Roval Rapide CLX,Road,3745300,44,51:07.0,50:01.5
Zwift Safety,Shimano C40,Road,3635300,44,51:25.0,50:10.0
Zwift Safety,Shimano C50,Road,3638700,44,51:02.5,50:14.0
Zwift Safety,Shimano C50,Road,3638700,44,51:02.5,50:14.0
Zwift Safety,Shimano C60,Road,3642300,44,51:14.0,50:17.5
Zwift Safety,Zipp 202,Road,3699200,44,51:32.0,50:01.0
Zwift Safety,Zipp 353 NSW,Road,3805600,44,51:08.0,49:58.5
Zwift Safety,Zipp 404,Road,3699200,44,51:04.0,50:02.5
Zwift Safety,Zipp 454,Road,3834000,44,51:01.0,49:59.5
Zwift Safety,Zipp 808,Road,3727600,44,50:55.0,50:08.5
Zwift Safety,Zipp 808/Super9,Road,4625700,44,50:46.0,50:17.5
Zwift Safety,Zipp 858,Road,3862400,44,50:51.0,50:05.5
Zwift Safety,Zipp 858/Super9,Road,5058800,45,50:44.0,50:16.5
Zwift Safety,Zwift 32mm Carbon,Road,3550000,44,51:37.0,50:06.5
Zwift Safety,Zwift 50mm Carbon,Road,3670700,44,51:24.5,50:07.5
Zwift Safety,Zwift Buffalo Fahrrad,Road,3553200,44,51:42.0,50:13.5
Zwift Safety,Zwift Classic,Road,3585600,44,51:43.0,50:14.5
Zwift Safety,Zwift Safety,Road,4260000,44,51:37.5,50:06.0
Zwift Steel,Bontrager Aeolus5,Road,312400,20,51:20.5,49:51.5
Zwift Steel,CADEX 36,Road,399400,26,51:33.0,49:47.0
Zwift Steel,CADEX 42,Road,369200,8,51:23.5,49:49.5
Zwift Steel,Campagnolo Bora Ultra 35,Road,390500,33,51:40.0,49:49.0
Zwift Steel,Campagnolo Bora Ultra 50,Road,404700,27,51:13.5,49:49.0
Zwift Steel,DT Swiss ARC 1100 DICUT 62,Road,326600,7,51:05.5,49:48.0
Zwift Steel,DT Swiss ARC 1100 DICUT DISC,Road,1721800,42,50:40.0,50:06.5
Zwift Steel,ENVE SES 2.2,Road,333700,17,51:39.5,49:49.0
Zwift Steel,ENVE SES 3.4,Road,333700,7,51:13.5,49:47.5
Zwift Steel,ENVE SES 6.7,Road,333700,25,51:07.5,49:55.5
Zwift Steel,ENVE SES 7.8,Road,347900,39,50:55.0,49:51.5
Zwift Steel,ENVE SES 8.9,Road,347900,31,50:56.0,50:00.0
Zwift Steel,FFWD RYOT55,Road,255700,23,51:13.0,49:47.5
Zwift Steel,Giant SLR 0,Road,333800,22,51:16.5,49:48.0
Zwift Steel,Lightweight Meilenstein,Road,142000,7,51:26.0,49:39.5
Zwift Steel,Mavic Comete Pro Carbon SL UST,Road,284000,23,51:14.0,50:06.0
Zwift Steel,Mavic Cosmic CXR60c,Road,284000,16,51:18.0,50:04.0
Zwift Steel,Mavic Cosmic Ultimate UST,Road,284000,9,51:20.5,50:01.5
Zwift Steel,Novatec R4,Road,237900,24,51:36.0,50:00.5
Zwift Steel,Roval Alpinist CLX,Road,277300,32,51:26.5,49:39.5
Zwift Steel,Roval CLX64,Road,312400,7,51:09.5,49:55.5
Zwift Steel,Roval Rapide CLX,Road,337300,14,51:09.5,49:50.5
Zwift Steel,Shimano C40,Road,227300,12,51:27.5,49:59.0
Zwift Steel,Shimano C50,Road,230700,28,51:05.0,50:03.0
Zwift Steel,Shimano C50,Road,230700,28,51:05.0,50:03.0
Zwift Steel,Shimano C60,Road,234300,18,51:16.5,50:06.5
Zwift Steel,Zipp 202,Road,291200,11,51:34.5,49:50.0
Zwift Steel,Zipp 353 NSW,Road,397600,19,51:10.5,49:47.5
Zwift Steel,Zipp 404,Road,291200,15,51:06.5,49:51.5
Zwift Steel,Zipp 454,Road,426000,24,51:03.5,49:48.5
Zwift Steel,Zipp 808,Road,319600,13,50:57.5,49:57.5
Zwift Steel,Zipp 808/Super9,Road,1217700,35,50:48.5,50:06.5
Zwift Steel,Zipp 858,Road,454400,37,50:53.5,49:54.5
Zwift Steel,Zipp 858/Super9,Road,1650800,45,50:46.5,50:05.5
Zwift Steel,Zwift 32mm Carbon,Road,142000,7,51:39.5,49:55.5
Zwift Steel,Zwift 50mm Carbon,Road,262700,7,51:27.0,49:56.5
Zwift Steel,Zwift Buffalo Fahrrad,Road,145200,40,51:44.5,50:02.5
Zwift Steel,Zwift Classic,Road,177600,7,51:45.5,50:03.5
Zwift Steel,Zwift Safety,Road,852000,44,51:40.0,49:55.0
Zwift TT,Bontrager Aeolus5,TT,170400,20,49:57.0,50:23.0
Zwift TT,CADEX 36,TT,257400,26,50:09.5,50:18.5
